index,com_id,com_name,urls,total_essays
1,31,농협,"['http://www.jobkorea.co.kr/starter/PassAssay/View/201049?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200562?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200899?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200771?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200786?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200405?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200380?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200382?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200396?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200404?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200411?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200437?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200452?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200641?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200476?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/199831?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200062?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200143?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/200097?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/199854?Page=1&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/198597?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/198924?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/198534?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/198550?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/197577?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/194586?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/196742?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/196364?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/196166?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/195511?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/194908?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/193161?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/193827?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/192853?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/191125?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/190401?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/190436?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/189343?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146706?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146657?Page=2&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/188636?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/167984?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/168018?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/188435?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/166726?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/167086?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146880?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146876?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146753?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146244?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/146251?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/145495?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/145494?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144101?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/145148?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/145126?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/145092?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/145027?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144916?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144788?Page=3&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144789?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144735?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144667?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144633?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144591?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144475?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/143718?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/143738?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0', 'http://www.jobkorea.co.kr/starter/PassAssay/View/144204?Page=4&OrderBy=0&FavorCo_Stat=0&schGroup=31&Pass_An_Stat=0']",69
